Iteration,Metric,Min,Avg,Std,Max
0,Susceptible,0.931,0.9345,0.0034999999999999476,0.938
0,Infected,0.052,0.055499999999999994,0.0034999999999999996,0.059
0,Recovered_Immune,0.01,0.01,0.0,0.01
0,Death,0.0,0.0,0.0,0.0
0,Exposed,0.002,0.0055,0.0034999999999999996,0.009
0,Infectious,0.036,0.039,0.0030000000000000027,0.042
0,Hospitalization,0.008,0.011,0.003,0.014
0,Severe,0.0,0.0,0.0,0.0
0,Q1,607.8198818741355,626.3238314671319,18.503949592996378,644.8277810601282
0,Q2,1150.2035479105107,1214.7325749509819,64.52902704047119,1279.261601991453
0,Q3,2056.884576911832,2085.441927724163,28.557350812330924,2113.999278536494
0,Q4,3077.8497428746514,3122.2809067089493,44.43116383429788,3166.712070543247
0,Q5,9258.363900037266,9389.421419680311,131.05751964304636,9520.478939323359
0,Stat_R,0.002,0.0055,0.0034999999999999996,0.009
1,Susceptible,0.931,0.934,0.0030000000000000027,0.937
1,Infected,0.053,0.055999999999999994,0.002999999999999999,0.059
1,Recovered_Immune,0.01,0.01,0.0,0.01
1,Death,0.0,0.0,0.0,0.0
1,Exposed,0.003,0.006,0.0029999999999999996,0.009
1,Infectious,0.027,0.028499999999999998,0.0014999999999999996,0.03
1,Hospitalization,0.017,0.018000000000000002,0.0009999999999999992,0.019
1,Severe,0.003,0.0035,0.0005,0.004
1,Q1,799.7232980832426,848.737786067931,49.01448798468829,897.7522740526192
1,Q2,1723.6445497580544,1824.9224532075953,101.27790344954087,1926.2003566571361
1,Q3,2810.434171676326,2858.0032407357485,47.56906905942218,2905.5723097951704
1,Q4,4535.391524739343,4548.841642873081,13.450118133737305,4562.291761006818
1,Q5,12454.835299252256,13032.28076220175,577.445462949494,13609.726225151244
1,Stat_R,0.003,0.006,0.0029999999999999996,0.009
2,Susceptible,0.722,0.7749999999999999,0.05299999999999999,0.828
2,Infected,0.162,0.21450000000000002,0.052500000000000005,0.267
2,Recovered_Immune,0.01,0.01,0.0,0.01
2,Death,0.0,0.0005,0.0005,0.001
2,Exposed,0.112,0.165,0.053,0.218
2,Infectious,0.02,0.0215,0.0014999999999999996,0.023
2,Hospitalization,0.019,0.02,0.0010000000000000009,0.021
2,Severe,0.006,0.008,0.002,0.01
2,Q1,863.3258658665131,939.8886593052134,76.56279343870028,1016.4514527439137
2,Q2,1982.841855413389,2037.9681203677305,55.12626495434142,2093.094385322072
2,Q3,3137.3698171565343,3155.1318770371226,17.762059880588367,3172.893936917711
2,Q4,4919.155136431116,5088.883389679386,169.72825324826908,5258.611642927654
2,Q5,13239.516666515317,14226.8649400568,987.3482735414818,15214.213213598281
2,Stat_R,0.112,0.165,0.053,0.218
3,Susceptible,0.627,0.6515,0.024500000000000022,0.676
3,Infected,0.313,0.3375,0.024499999999999994,0.362
3,Recovered_Immune,0.01,0.01,0.0,0.01
3,Death,0.001,0.001,0.0,0.001
3,Exposed,0.261,0.2825,0.02149999999999999,0.304
3,Infectious,0.023,0.023,0.0,0.023
3,Hospitalization,0.019,0.0195,0.0005000000000000004,0.02
3,Severe,0.009,0.0125,0.0035000000000000005,0.016
3,Q1,936.129355028447,1052.9889469752175,116.85959194677037,1169.8485389219877
3,Q2,2152.385829638989,2235.988217598369,83.60238795937994,2319.590605557749
3,Q3,3450.4899297354477,3487.293832571945,36.8039028364974,3524.0977354084425
3,Q4,5557.193817553698,5923.273106500319,366.0792889466211,6289.35239544694
3,Q5,15229.465675099193,16045.753437521551,816.2877624223584,16862.04119994391
3,Stat_R,0.264,0.2885,0.024499999999999994,0.313
4,Susceptible,0.474,0.501,0.027000000000000024,0.528
4,Infected,0.461,0.488,0.026999999999999996,0.515
4,Recovered_Immune,0.01,0.01,0.0,0.01
4,Death,0.001,0.001,0.0,0.001
4,Exposed,0.408,0.4325,0.024500000000000022,0.457
4,Infectious,0.019,0.019,0.0,0.019
4,Hospitalization,0.016,0.018000000000000002,0.002,0.02
4,Severe,0.014,0.0185,0.0045,0.023
4,Q1,1036.1012061281642,1147.9116984567263,111.81049232856196,1259.7221907852881
4,Q2,2414.2439228045478,2568.95753253311,154.71360972856246,2723.6711422616727
4,Q3,3752.291426375922,3797.099068779006,44.80764240308372,3841.9067111820896
4,Q4,6329.822532251937,6671.189916689851,341.3673844379141,7012.557301127766
4,Q5,17590.80591278726,17892.137434082273,301.3315212950147,18193.468955377288
4,Stat_R,0.412,0.439,0.027000000000000024,0.466
5,Susceptible,0.472,0.4995,0.027500000000000024,0.527
5,Infected,0.46,0.48850000000000005,0.028499999999999998,0.517
5,Recovered_Immune,0.01,0.01,0.0,0.01
5,Death,0.001,0.002,0.001,0.003
5,Exposed,0.25,0.275,0.024999999999999994,0.3
5,Infectious,0.093,0.137,0.044,0.181
5,Hospitalization,0.05,0.0545,0.004499999999999997,0.059
5,Severe,0.017,0.022,0.004999999999999999,0.027
5,Q1,1252.9764822549623,1399.1750286880203,146.19854643305803,1545.3735751210784
5,Q2,2887.775226569371,3066.2592060772204,178.48397950784943,3244.74318558507
5,Q3,4414.7019572428835,4456.368068961732,41.6661117188487,4498.034180680581
5,Q4,7481.583576050927,7961.625241033952,480.04166498302493,8441.666906016977
5,Q5,21191.509657828425,21676.12210925128,484.61245142285225,22160.73456067413
5,Stat_R,0.413,0.4405,0.027500000000000024,0.468
6,Susceptible,0.468,0.497,0.028999999999999998,0.526
6,Infected,0.46,0.49,0.03,0.52
6,Recovered_Immune,0.01,0.01,0.0,0.01
6,Death,0.002,0.003,0.001,0.004
6,Exposed,0.149,0.154,0.0050000000000000044,0.159
6,Infectious,0.206,0.215,0.009000000000000008,0.224
6,Hospitalization,0.075,0.086,0.011000000000000003,0.097
6,Severe,0.03,0.035,0.005000000000000001,0.04
6,Q1,1377.374982501483,1589.2367786391037,211.8617961376209,1801.0985747767247
6,Q2,3272.4956555781214,3483.637996133072,211.14234055495058,3694.7803366880225
6,Q3,5093.25515833277,5137.578416331096,44.323257998325516,5181.901674329421
6,Q4,8787.345265587657,9227.497394460273,440.15212887261623,9667.64952333289
6,Q5,23954.98800262335,24542.705853081243,587.7178504578897,25130.42370353913
6,Stat_R,0.414,0.44299999999999995,0.028999999999999998,0.472
7,Susceptible,0.463,0.493,0.03,0.523
7,Infected,0.461,0.493,0.032,0.525
7,Recovered_Immune,0.01,0.01,0.0,0.01
7,Death,0.002,0.004,0.002,0.006
7,Exposed,0.005,0.008,0.0029999999999999996,0.011
7,Infectious,0.28,0.2935,0.013499999999999984,0.307
7,Hospitalization,0.128,0.1345,0.006499999999999992,0.141
7,Severe,0.048,0.057,0.009000000000000001,0.066
7,Q1,1510.6211604163152,1766.4786846232646,255.8575242069495,2022.3362088302142
7,Q2,3725.921652311625,3963.7049613944364,237.78330908281146,4201.488270477248
7,Q3,5665.354262058318,5730.670124292263,65.31586223394424,5795.985986526207
7,Q4,9888.895141716439,10376.07805901291,487.1829172964717,10863.260976309382
7,Q5,26056.664769694256,27914.943275043654,1858.278505349399,29773.221780393054
7,Stat_R,0.417,0.44699999999999995,0.03,0.477
8,Susceptible,0.359,0.374,0.015000000000000013,0.389
8,Infected,0.565,0.5945,0.029500000000000026,0.624
8,Recovered_Immune,0.01,0.01,0.0,0.01
8,Death,0.007,0.0215,0.014499999999999999,0.036
8,Exposed,0.083,0.1255,0.0425,0.168
8,Infectious,0.236,0.249,0.013000000000000012,0.262
8,Hospitalization,0.145,0.1495,0.004500000000000004,0.154
8,Severe,0.066,0.07050000000000001,0.004499999999999997,0.075
8,Q1,1609.1195495083432,1843.5910802270696,234.4715307187265,2078.062610945796
8,Q2,3854.945192937159,4095.7352003591627,240.79000742200378,4336.5252077811665
8,Q3,5876.789430399948,5937.9036697735555,61.11423937360678,5999.017909147162
8,Q4,10178.77762204322,10486.008608232823,307.23098618960285,10793.239594422426
8,Q5,25484.017763626598,28316.951795859466,2832.9340322328662,31149.88582809233
8,Stat_R,0.532,0.552,0.019999999999999962,0.572
9,Susceptible,0.199,0.21500000000000002,0.016,0.231
9,Infected,0.71,0.7164999999999999,0.006500000000000006,0.723
9,Recovered_Immune,0.01,0.01,0.0,0.01
9,Death,0.036,0.058499999999999996,0.022500000000000003,0.081
9,Exposed,0.269,0.28200000000000003,0.012999999999999984,0.295
9,Infectious,0.19,0.201,0.010999999999999996,0.212
9,Hospitalization,0.163,0.1635,0.0005000000000000004,0.164
9,Severe,0.065,0.07,0.0049999999999999975,0.075
9,Q1,1559.3028385956618,1831.6035813644455,272.3007427687837,2103.9043241332292
9,Q2,3762.244851493058,3994.6518481591193,232.40699666606156,4227.058844825181
9,Q3,5881.560609398551,5949.910816914275,68.35020751572347,6018.261024429998
9,Q4,10400.462905978142,10467.96616846605,67.50326248790861,10535.469430953959
9,Q5,24789.968684396816,28431.661389914727,3641.6927055179112,32073.354095432638
9,Stat_R,0.7,0.7035,0.003500000000000003,0.707
10,Susceptible,0.099,0.10750000000000001,0.0085,0.116
10,Infected,0.775,0.7815000000000001,0.006500000000000006,0.788
10,Recovered_Immune,0.01,0.01,0.0,0.01
10,Death,0.086,0.101,0.015000000000000006,0.116
10,Exposed,0.363,0.384,0.02100000000000002,0.405
10,Infectious,0.158,0.1625,0.004500000000000004,0.167
10,Hospitalization,0.15,0.16499999999999998,0.015,0.18
10,Severe,0.065,0.07,0.0049999999999999975,0.075
10,Q1,1573.9149048771153,1826.1005635673473,252.18565869023212,2078.2862222575795
10,Q2,3778.917466474474,4017.26437205142,238.34690557694603,4255.611277628366
10,Q3,5811.762946305571,5951.434718719494,139.67177241392346,6091.106491133418
10,Q4,9921.869695656964,10173.471133821424,251.60143816445998,10425.072571985884
10,Q5,24901.941428964405,28268.644214016927,3366.702785052523,31635.34699906945
10,Stat_R,0.757,0.776,0.019000000000000017,0.795
11,Susceptible,0.099,0.10750000000000001,0.0085,0.116
11,Infected,0.72,0.733,0.013000000000000012,0.746
11,Recovered_Immune,0.01,0.01,0.0,0.01
11,Death,0.128,0.14950000000000002,0.021500000000000005,0.171
11,Exposed,0.243,0.266,0.022999999999999993,0.289
11,Infectious,0.204,0.22799999999999998,0.024000000000000007,0.252
11,Hospitalization,0.162,0.16899999999999998,0.006999999999999992,0.176
11,Severe,0.065,0.07,0.0049999999999999975,0.075
11,Q1,1561.0627369396975,1842.5574888658773,281.4947519261798,2124.052240792057
11,Q2,3751.627233970459,4012.143263588235,260.516029617776,4272.659293206011
11,Q3,5900.299296094678,6003.681705963024,103.38240986834626,6107.06411583137
11,Q4,10361.28136983907,10489.958615238163,128.6772453990934,10618.635860637256
11,Q5,24618.98700792275,28927.915775405665,4308.928767482916,33236.84454288858
11,Stat_R,0.747,0.7645,0.017500000000000016,0.782
12,Susceptible,0.098,0.10700000000000001,0.009000000000000001,0.116
12,Infected,0.679,0.688,0.008999999999999952,0.697
12,Recovered_Immune,0.01,0.01,0.0,0.01
12,Death,0.177,0.195,0.018000000000000002,0.213
12,Exposed,0.101,0.10800000000000001,0.006999999999999999,0.115
12,Infectious,0.288,0.302,0.014000000000000012,0.316
12,Hospitalization,0.197,0.20800000000000002,0.010999999999999996,0.219
12,Severe,0.065,0.07,0.0049999999999999975,0.075
12,Q1,1569.9252159958164,1895.8363094770134,325.911093481197,2221.7474029582104
12,Q2,3843.0036603440076,4168.233114898314,325.2294545543068,4493.462569452621
12,Q3,5876.793808828,5967.60916821367,90.81535938567094,6058.424527599342
12,Q4,10640.047588654546,10698.393295238677,58.34570658413031,10756.739001822807
12,Q5,24750.799571120453,29226.20869181402,4475.409120693565,33701.61781250758
12,Stat_R,0.671,0.7005,0.02949999999999997,0.73
13,Susceptible,0.098,0.10700000000000001,0.009000000000000001,0.116
13,Infected,0.629,0.6375,0.008500000000000008,0.646
13,Recovered_Immune,0.01,0.01,0.0,0.01
13,Death,0.228,0.2455,0.0175,0.263
13,Exposed,0.0,0.0005,0.0005,0.001
13,Infectious,0.31,0.318,0.008000000000000007,0.326
13,Hospitalization,0.245,0.249,0.0040000000000000036,0.253
13,Severe,0.065,0.07,0.0049999999999999975,0.075
13,Q1,1482.041084586449,1849.8532089496239,367.8121243631749,2217.665333312799
13,Q2,3854.4223044905048,4216.954442682123,362.53213819161783,4579.48658087374
13,Q3,5670.493265888509,5991.724272968055,321.23100707954563,6312.9552800476
13,Q4,10809.974710022936,10819.93757237814,9.96286235520347,10829.900434733343
13,Q5,24983.928091105674,28909.568962048135,3925.6408709424595,32835.20983299059
13,Stat_R,0.64,0.6485000000000001,0.008500000000000008,0.657
14,Susceptible,0.093,0.10350000000000001,0.010500000000000002,0.114
14,Infected,0.576,0.584,0.008000000000000007,0.592
14,Recovered_Immune,0.01,0.01,0.0,0.01
14,Death,0.284,0.3025,0.018500000000000016,0.321
14,Exposed,0.002,0.004,0.002,0.006
14,Infectious,0.24,0.2555,0.015500000000000014,0.271
14,Hospitalization,0.244,0.2545,0.01050000000000001,0.265
14,Severe,0.065,0.07,0.0049999999999999975,0.075
14,Q1,1359.2873688305867,1725.0658864110446,365.7785175804579,2090.8444039915025
14,Q2,3732.4326481455064,4028.3940396965036,295.9613915509972,4324.355431247501
14,Q3,5294.292103690344,5578.8632677901915,284.571164099847,5863.4344318900385
14,Q4,9680.546409636463,9930.296250842146,249.74984120568297,10180.046092047829
14,Q5,24859.18888712925,27956.292498252347,3097.103611123095,31053.39610937544
14,Stat_R,0.56,0.5960000000000001,0.035999999999999976,0.632
15,Susceptible,0.078,0.0895,0.011500000000000003,0.101
15,Infected,0.514,0.53,0.016000000000000014,0.546
15,Recovered_Immune,0.01,0.01,0.0,0.01
15,Death,0.343,0.37050000000000005,0.027499999999999997,0.398
15,Exposed,0.015,0.0175,0.0025000000000000005,0.02
15,Infectious,0.184,0.195,0.010999999999999996,0.206
15,Hospitalization,0.245,0.2475,0.0025000000000000022,0.25
15,Severe,0.065,0.07,0.0049999999999999975,0.075
15,Q1,1146.039709961585,1572.6835177669122,426.64380780532736,1999.3273255722397
15,Q2,3367.350388989238,3500.602098783463,133.251709794225,3633.853808577688
15,Q3,4809.140511107857,5007.291905924984,198.15139481712777,5205.443300742112
15,Q4,8551.42519513382,8908.253971783073,356.8287766492549,9265.082748432329
15,Q5,23919.78261551182,26538.468124818697,2618.685509306879,29157.153634125578
15,Stat_R,0.49,0.5529999999999999,0.063,0.616
